Job role,Company,Location,Experience Level,Posted time ago,Job Type,Job Function category,Industry Category,Job Description
Food Service Supervisor,One Therapy Network,"Victoria, British Columbia, Canada",Internship,3 days ago,Full-time,Management and Manufacturing,Internet Publishing,"A&W in Victoria, BC, is seeking full-time, permanent, Food Service Supervisors, to start immediately in our Langford location - Island Burgers Inc. (2430 Millstream Road).No# of Positions: 4Terms of Employment: 2 years permanentLanguage Requirement(s): EnglishWage: 18.50 per hourBenefits Package (if applicable): We also offer various benefits which include an extensive single or family Medical/Dental Benefit which comprises of Pharmaceuticals, Hospital Care, Paramedical, Medical Equipment, Travel, Visioncare, Basic and Optional Life, along with an optional Group RSPWeekly hours: 32Location of work: 2430 Millstream Road, Victoria BC V9B 3R3Education: Secondary schoolWork Experience: Minimum 3 years experience in food preparation.Job Duties:Supervise, co-ordinate and schedule the activities of staff who prepare, portion and serve food to serve to guests Estimate and order ingredients and supplies required for meal preparation Establish work schedules and ensure staff follow procedures Maintain records of stock, sales and wastage and report to management Train staff in job duties, and sanitation and safety procedures and ensure skill transfer to new employees Ensure that food and service meet quality control standards and corporate brand standards Deal with cash, opening and closing procedures with accuracy Ensuring customer satisfaction and resolving issues as required Maintain climate relationship between team members Job Requirements:Have a passion for guest service and creating exceptional guest experiences;Enjoy working in a fast-paced environmentHave excellent communication skills;Enjoy learning new things;Have a ready smile and a warm personality;Are available to work 32-40 hours/week.Posted: March 8, 2024How To ApplyPlease ensure that you are providing a current, relevant, resume with pertinent work experience and references. Anyone who can legally work in Canada can apply for this job. If you are not currently authorized to work in Canada, the employer will not consider your job application.We strongly encourage Candidates to apply to this job posting through the available links first for priority processing, otherwise, in the case that the link is not working, you may apply with your resume,by email: recruitment@mcmurraygroup.caby mail: Recruitment - A&W McMurray Group, 2739 30th St., Vernon, BC, V1T 5C6, orby fax: 250-275-6707, orthrough our Career Page https://bit.ly/2J7m6kiFor further information regarding this posting, or others, please visit https://bit.ly/2J7m6ki or call 250-275-6706 x322 during business hours (10am - 4pm Pacific Time). If you are viewing this ad, the position has not been filled. Only qualified applicants will be contacted for assessments and interviews.Powered by JazzHR8t6TEDKxou"
First Cook,Four Points by Sheraton Kelowna Airport,"Kelowna, British Columbia, Canada",Mid-Senior level,5 days ago,Full-time,Management and Manufacturing,Internet Publishing,"If you are looking for a team that brings out the best in each other, a team that has fun and are proud of their work - we want to hear from you. The Four Points by Sheraton - Kelowna Airport is currently looking to fill the role of First Cook.We are also on a bus route, with a stop just outside of the hotel, and are offering shared staff accommodation. Our complimentary shuttle also picks up our employees from the bus loop at UBCO!What will you be doing?Reporting to the Executive Chef, you are responsible for performing the following tasks to the highest standards:Prepares and plates dishes for service, observing the Chef’s recipes and pre-determined portion sizesWorks as part of the culinary team to produce high quality dishes consistently and quicklySupports rest of the culinary team to ensure top-quality serviceAssists in food tracking and control as requested by the ChefProperly labels, stores and rotates food items to prevent excess wasteWork to maintain quality of all food prepared with the Chef de Partie on dutyMaintain Health and Safety to B.C. Health standards by keeping the whole kitchen area clean and organizedWork in a fast-paced environment with minimal supervision What are we looking for?To successfully fill this role, you should maintain the attitude, behaviors, skills, and values that follow:Positive attitudeGood communication skillsFood Safe Certificate requiredMinimum of 2 years first cook experience in a fast-paced hotel restaurantWHMIS trainingPerksStaff Accommodation Extended Health and Dental BenefitsEmployee and Family Assistance ProgramWorld-wide accommodation and dining discounts with Marriott brandsEmployee discounts on accommodations, dining and marina at our sister properties (Hotel Eldorado, Manteo Resort and Eldorado Marina, and Hampton Inn & Suites Kelowna Airport). An excellent work environment, with a focus on staff recognition and teambuildingRoom for growth and development.Don't miss this exciting opportunity to join our Four Points family!Powered by JazzHRoq9kSS8MgV"
Director of Food And Beverage,COREcruitment Ltd,"Victoria, British Columbia, Canada",Mid-Senior level,3 days ago,Full-time,Management,"Hospitality, Food and Beverage Services, and Hotels and Motels","Director of Food and Beverage – Luxury HotelLocation: Victoria, BCSalary: $140,000 - $145,000The Company:Renowned for its world-class amenities and attention, my client has hotels amidst breathtaking landscapes. Currently seeking a dynamic leader to oversee their culinary and beverage operations. This role requires someone with a passion for delivering exceptional dining experiences and a proven track record in food and beverage management. If you're ready to elevate our offerings and inspire a team to new heights, we want to hear from youDirector of Food and Beverage Duties:Lead, mentor and train the Food & Beverage operations team to deliver on our Service Culture and leadership promiseDevelop the annual Food & Beverage budget with a focus on revenue, costs, productivity, and efficiencies while ensuring accuracy in monthly financial outlooks and resultsStrategize on new products, service offerings, and upsell opportunitiesDevelop and maintain strong partnerships with corporate and tourism sponsorsAssist in hiring, training, and evaluating restaurant management staff to maintain a high level of service and professionalismStay up to date with local competition, industry trends and best practices to enhance the hotel’s growth and drive food and beverage salesWho are we looking for?You will have 5 years’ experience in a senior food & beverage leadership positionPrevious union experience preferredUniversity degree in Hotel Management or related discipline a strong assetVision and ability to lead and motivate othersProven ability to analyze data and trends, create strategies for improvement, and take risksIf you’d like to hear more about this exciting opportunity, please send your updated resume to Declan@corecruitment.comAbout COREcruitmentCOREcruitment are experts in recruiting for Hospitality, Catering, Leisure, Retail, FM, Property and Construction sectors. We currently have live roles across the UK, Middle East, Europe, North America, South East Asia, Africa and Australia.To view other great opportunities please check out our website at www.corecruitment.comFollow COREcruitment on your favourite social networks - Facebook, Twitter, LinkedIn and Pinterest."
Assistant Manager (Park Royal),OAK + FORT,"West Vancouver, British Columbia, Canada",Director,1 day ago,Full-time,Business Development and Sales,Internet Publishing,"OAK + FORT is brought together by a passionate group of people with a natural bond over an aesthetic vision that radiates throughout the collections. Fueled by the purpose to enhance and explore our own personal style—we authentically embody a place where individuality and uniqueness are celebrated. An ever-evolving point of view, joy in self-expression, and quality are central to our contemporary philosophy. #OAKopportunityThe ideal candidate possesses a passion for the fashion industry while driving business with an entrepreneurial mindset and you will be responsible for:Sales Generation Meet minimum sales requirements based on store volume (corporate goal) Provide exceptional client experience by executing OAK+FORT Sales Culture Build and manage client relationships through client database recording Be a brand ambassador by keeping up with new arrivals, product knowledge, and wearing current merchandise Provide industry knowledge through awareness of products and prices in the market Drive sales through OAK+FORT eCommerce purchases and social media platforms Maximize sales during special events and customer services Ensure store team processes cash desk operations with engagement, efficiency, and accuracy Respond and appropriately resolve customer complaints and service opportunities Staff Development Source and hire top candidates to build a high performing team Build our team by welcoming and onboarding new employees Build and maintain relationships with store team, peers, and relevant partners Train and develop high performing staff to maximize productivity Provide timely feedback and active informal training to staff Inspire and motivate team through demonstrating leadership qualities Ensure staff are adhering to OAK+FORT Sales Culture and service expectations Initiate and communicate team objectives and updates with Management team and corporate partners Partner with District Manager to evaluate and dismiss underperforming staff Support internal growth through promoting high performing staff Host staff meetings as necessary and participate in monthly Manager’s meetings Store FunctionalityParticipate in training and execution of floor management Ensure the right quantity of stock is in the right place at the right time Maintain proper presentation of merchandise in accordance to corporate directives Oversee stock room set-up and organization Ensure Stock Team ships and receives merchandise with accuracy and efficiency Support cleanliness and maintenance of physical store to create a safe and comfortable shopping experience Adhere to loss prevention policies to prevent external and internal theft Create weekly schedules to maximize sales, eliminate wastage, and ensure the right quality and calibre of staff are working The ideal candidate will have the ability to: Influence and support others through building presence Communicate effectively both verbally and in writing Manage time and priorities effectively Build constructive and effective relationships with the store team Present ideas and recommendations in a professional, organized and logical manner BenefitsWhy Oak? At the heart and core of it all, it’s our team that matters most. Driven by endless passion, curiosity, perennial creativity, we are powered by one another!Oak+Fort is a woman founded and led business. We are brought together by a passionate group of people with a natural bond over an aesthetic vision that radiates throughout the collectionsAt the heart and core of it all, it’s our team that matters most. Driven by endless passion, curiosity, perennial creativity, we are powered by one another!Why you’ll love it here: A generous employee discount, starting day 1! Opportunities for growth and development, we’re 35+ stores and growing! Company wide socials, get ready to laugh! Our Application Process: Once you’ve applied here’s what to expect: Our retail team goes through each application, there’s no AI behind it! If selected, you’ll be invited to do an initial interview with store management or a member of our retail HR team As a final step, we’ll request references before moving to final offer Who are we: ABOVE + BEYOND We strive for something greater than ourselves SELF STARTER Entrepreneurship is the mindset that leads to endless curiosity and continuous improvement UNIQUELY YOU We practice acceptance through open-mindedness and personal responsibility CHANGE DRIVER We embrace change and never fear what’s next PEOPLE POWERED At the core of our brand we are powered by each other Have a passion for fashion? We’re looking for world-class talent to join our exceptional teams across our multiple departments! Unleash your potential and join our diverse team today!Salary Range: $21.00 - $25.00 CADEmployee pay will vary based on factors such as qualifications, experience, skill level, competencies and work location. We will meet minimum wage or minimum of the pay range (whichever is higher) based on provincial or federal requirements.Powered by JazzHRaS3C8n6H9a"
Event Associate - 23-566EXTREP2,Toronto Public Library,"Toronto, Ontario, Canada",Not Applicable,5 days ago,Part-time,Other,Non-profit Organizations,"JOB TITLE: Event AssociateDEPARTMENT: Venue & Community Space RentalsSTATUS: Permanent Part-TimeHours per week and Schedule of Work: (Hours and Schedule of work are subject to change in accordance with Article 19): Evenings and Saturdays required. Shift varies weekly based on schedule of bookings; shift selection completed monthly.JOB SUMMARYUnder the direction of the Sales Supervisor, this position will be responsible for venue rental contracts, event planning & coordination, and assisting in supervision of events.DUTIES: Liaise with Sales Supervisor on all venue rental contracts and eventsCoordinate the logistics of venue bookingsMeet with clients and other groups as required to organize and coordinate bookingsFinalize client requirements including room setup, required event personnelEnsure that room setup is in accordance with lease requirements, standard venue booking procedures and with safety standards and fire and health codes.Monitor administrative procedures and progress of venue bookingsCalculate and provide Sales Supervisor with all estimates of potential costs for a venue bookingIn conjunction with the Sales Supervisor, assumes primary responsibility for maintaining the venue booking system with respect to booking calendar, all booking related setup details and client databaseCoordinate with internal and external service providers for venue bookings, including catering, entertainment, flowers, decorations, signage, audio visual equipment and technician, security, cleaning and other activities as requiredEnsure user compliance with Library policies, procedures and City by-lawsAssist the Sales Supervisor to negotiate contracts for services, approve supplier invoices, maintain financial records, review final billing to clients and prepare reports as necessaryOversee seamless operation of venue bookings in progress as neededFinalize all charges and prepare client billing for distribution to client and Library AdministrationLiaise with accounting to ensure proper payout of commissions to Toronto Public Library from all event vendorsMaintain venue booking log noting attendance, times, significant highlightsAssist Sales Supervisor to achieve continuous effort to improve operations through streamlining work processes, and work cooperatively and jointly to provide quality seamless customer serviceAssist in the resolution of problems or complaints from clients in accordance with established policies and proceduresOther duties as assigned by the Sales SupervisorQualifications:College diploma in events, convention or meeting management, tourism or hospitality administrationMinimum 1 year successful events coordinationDemonstrated experience pertinent to the duties listed aboveWell-developed organizational skillsStrong interpersonal skillsExcellent customer service skillsSALARY: $33.10 per hour (2024 Rates)The Toronto Public Library does not ask for a credit card, banking information, or social insurance number during the recruitment process. Do not respond to emails or requests for information about jobs at TPL that are not sent from an @tpl.ca address. Upon request, accommodation will be provided through all stages of the recruitment and selection process.If you are invited to participate in the assessment process and require accommodations for the assessment, we ask that you provide your accommodation request as soon as reasonably possible. All accommodation requests are confidential. The Toronto Public Library invites applications from all qualified individuals. The Library is committed to employment equity and diversity in the workplace and welcomes applications from racialized people/people of colour, women, Indigenous people, people with disabilities, and 2SLGBTQ+ people"
Culinary Staff - Line Cook,The Canadian Brewhouse,"Saskatoon, Saskatchewan, Canada",Mid-Senior level,4 days ago,Full-time,Management and Manufacturing,Internet Publishing,"Our kitchens provide a platform to showcase your existing skills while also cultivating new ones. We prioritize the thorough training of all team members in every aspect of our back-of-house operations. This collaborative approach ensures mutual support and positions you for seamless advancement when the path to growth presents itself.Safety and cleanliness are cornerstones to our food program, and we expect each of our team members to hold them both in high regard and take good care of themselves, their fellow BrewCrew team, our guests, and our house.What roles are we looking to fill? Line Cook Requirements / What do you need? A passion for cooking - minimum of one year of culinary experience required.Willingness to learn and expand your knowledge, as well as grow as an individualDedication to learning a large menu with many in-house made itemsAbility to communicate effectivelyA strong understanding of health and safety regulations, and a commitment to keep your area maintainedA drive to find solutions rather than point out problemsConsidering applying? These are some of the great benefits of joining our team!Flexible HoursAdvancement OpportunitiesBenefit packagesPerformance based bonusesStaff DiscountLifelong FriendshipsCompany Information:Welcome to The Canadian Brewhouse, Canada's fastest-growing independent restaurant group! We know that without our incredible teams we wouldn't be a fraction of where we are today. Our teams live and breathe our Core Values; these are 6 key principles that influence all of our decisions as an organization.Take Care of Each Other and YourselfThink Like a CustomerSupport Your CommunityHurry, Don’t RushEmbrace InnovationBe PersistentWhen not at work, you may catch us out in the community volunteering, raising funds for The Canadian Mental Health Association or the local Children's Hospital, or having a couple of drinks with friends. The Brew Crew is a team of devoted, compassionate, and ambitious individuals that are hungry for what the future holds. We believe it's our duty to provide all of our employees with a safe, fun-filled work environment with endless advancement opportunities. Let us tell you more about why you should join the best team in Canada, today!We can't wait to hear from you!Powered by JazzHRhf6nwBUpkz"
Event (Regional Chapter) Coordinator,Million Dollar Sellers,Canada,Associate,4 days ago,Full-time,Other,"Technology, Information and Internet","About The RoleJoin Million Dollar Sellers (MDS) as our Event (Regional Chapter) Coordinator, and become a key player in driving the value and success of our vibrant community of over 650 e-commerce entrepreneurs. In this role, you'll spearhead local chapters, networking groups, and engaging life-oriented events, building connections among members and fostering a thriving operational culture. This dynamic position offers the opportunity to make a meaningful impact within an innovative, fast-paced environment.About YouIdeal candidates are strategic thinkers with a background in corporate event coordination, hospitality, or marketing and advertising. With at least 2+ years of experience, you're adept at managing complex logistics, vendor relations, and multitasking across diverse event types from boardroom meetups to retreats. You excel in flexibility, and adaptability, and possess a keen eye for detail, ensuring every event is executed flawlessly.Key Role ResponsibilitiesAs the Chapter Coordinator at Million Dollar Sellers (MDS), your responsibilities will encompass the comprehensive management of our chapters and the execution of diverse events to drive member engagement and value. You'll: Oversee All MDS Chapters: Manage our 16 existing chapters and spearhead the launch of 5 new chapters by the end of 2024, ensuring each chapter plans and executes 5-8 events annually, ranging from boardroom meetups to retreats and MDS days Event Planning and Execution: Assist chapter leads with event planning, coordinate with vendors, and venue sourcing, create event registration pages, and help promote events via social media and email marketing to ensure successful execution Budget Management: Understand and manage each chapter's budget, ensuring fiscal responsibility and efficiency in event planning and execution Chapter Leads Management: Work closely with 35 chapter leads and be responsible for onboarding new ones, building and maintaining relationships, keeping up with communications, and running monthly chapter meetings.  Content Creation: Assist with content creation and coordination by creating presentation slides and ensuring quality content is produced for boardroom meetings.  Vendor Liaison: Act as a liaison with event vendors, coordinating logistics and ensuring events match the chapters' desired experiences Communication and Collaboration: Maintain daily communication with chapter leads, assisting with tasks and ensuring smooth operation. Collaborate with internal teams, members, partners, and hired talent to develop engaging presentations and programming Promotion and Marketing: Work with the partnerships team to achieve partner revenue goals, promote chapter events to attract more member leads, and assist in the creation of marketing materials and strategies to enhance event attendance and experience Minimal Travel: Attend chapter meetings at least twice a year to assist and see what areas we can improve in Success Assessment: Assist the program director in evaluating the overall success of chapter events, compiling reports, and managing event-related expenses Continuous Improvement: Monitor industry trends and strategies, seeking innovative ways to improve chapter events and the overall member experienceWhat we’re looking for: Corporate Event Expertise: At least 2+ years of dedicated experience in corporate event coordination Educational Foundation: A Bachelor’s Degree in hospitality, event management, marketing and advertising, or a related field. Alternatively, we value significant leadership experience in corporate event management Flexibility and Adaptability: You should be flexible with your schedule, including the capability to travel, and adaptable to evolving circumstances and new information Exceptional Time Management: Proven ability to manage multiple projects concurrently, ensuring smooth progress Vendor and Logistics Mastery: Strong skills in building and maintaining relationships with event vendors and handling diverse logistical aspects of events including food selection, AV setup, and signage coordination Collaborative Coordination: Excellent interpersonal skills to collaborate with internal teams, partners, and external talent for creating cohesive event presentations and programming Customer Service Acumen: Recognized ability to promptly and efficiently address partners' needs, serving as the primary point of contact Attention to Detail and Analytical Thinking: A meticulous eye for detail and the ability to generate detailed reports and actionable insights from event successes Problem-Solving Prowess and Data Management: Quick identification and resolution of challenges, particularly in pre-event logistics and on-site management, and competence in data collection, entry, and analysis related to event expenses UI/UX Understanding: Skills to enhance registration and overall event experiences through informed design and user experience principles Industry Awareness: A habit of monitoring and integrating industry trends to stay ahead in event strategiesQualificationsMinimum of 2+ years experience in event management, business, project management, or related fieldBachelor's Degree in hospitality, event management, marketing, and advertising, or a related area, or significant leadership experience in corporate event managementDemonstrated expertise in logistics management, vendor relations, and collaborative coordinationProficiency in key tools and software like Wild Apricot, Airtable, Zapier, and TypeformStrong analytical skills with a focus on event success metrics and data managementSalary:$35,000 - $45,000 dependent on bonusBenefits Global Work Flexibility: Experience the ultimate freedom of a digital nomad lifestyle with MDS. Our 'office' is wherever you are, offering unparalleled flexibility to work from home, at a café, or while globe-trotting, as long as you're in sync with Eastern Time for key hours. This flexibility ensures you can balance personal and professional life seamlessly Outcome-Driven Work Culture: At MDS, we prioritize results over rigid schedules. Manage your day according to your own rhythm, focusing on outcomes, not hours. This approach grants you the freedom to handle personal tasks or indulge in leisure activities without compromising work quality Autonomous Time Management: Empower yourself with the autonomy to organize your tasks and schedule. We trust you to strike the perfect balance between work and personal life, fostering a healthy work-life integration Elite Networking Opportunities: Engage with over 650 leading e-commerce entrepreneurs in our network. These interactions are more than networking; they are invaluable learning experiences, offering deep insights and the chance to forge lasting industry connections Exclusive Event Access: Represent MDS at exclusive, high-profile events, providing unique opportunities for professional development. These events are gateways to new experiences, cultures, and a global professional network Dynamic Community of Innovators: Immerse yourself in an environment brimming with driven, like-minded professionals. This vibrant community encourages continuous personal growth, innovative thinking, and an entrepreneurial spirit Continuous Professional Development: Stay at the forefront of e-commerce trends and strategies within our ever-evolving community. Your journey with MDS ensures your professional development is always advancing Impactful Work: Your role at MDS allows you to make a tangible impact on our members’ and community's growth and success. This sense of purpose and visible impact adds a fulfilling dimension to your career, transcending traditional job satisfaction metrics Work-Life Synergy: We embrace the synergy between work and life as essential to your overall well-being. Our culture supports a harmonious integration of both, leading to a more balanced and rewarding lifestyle Apps and Tech: You love working with tools to support your abilities and aren’t afraid of digging into spreadsheets or learning new software from chatGPT to project management, you harness and grow with them"
Assistant Manager - O&B Canteen,OandB,"Toronto, Ontario, Canada",Mid-Senior level,5 days ago,Full-time,Other,Events Services,"Company DescriptionReady for the next chapter of your career? Why not make one of Canada's leading restaurant groups a part of it! We value relentless innovation and kick-ass creativity! We provide advancement through training and development and our hands on managers empower people and awaken ability through responsibility and respect.What’s in it for you? Competitive salaryPaid vacation, sick, and personal daysGratuity sharingHealth, Dental and Visions benefits with Enhanced Mental Health CoverageDiscounted gym membership and Employee Assistance ProgramGroup Life & Disability InsuranceManagement Uniform/ Clothing ReimbursementMonthly dining allowance for all O&B and Freehand locations50% Dining Discount for all O&B and Freehand locationsRRSP MatchingTuition ReimbursementO&B is one of Canada’s largest hospitality companies with many internal career opportunities. We have restaurants, food halls, and catering teams in Alberta, Ontario, Quebec, and Nova Scotia. Job DescriptionJoining us means you will be part of an extraordinary and exciting company! You’re a key team player reporting to the General Manager and collaborating closely with the rest of the restaurant team. You’re involved in many aspects of the restaurant, which means you’ll be a cut above the rest. You’ll learn our sought after set of systems and procedures while working closely with your FOH and BOH Teams. You’ll bring professional, enthusiastic leadership each day; and contribute in setting our restaurants apart while maintaining a warm, welcoming and rave worthy guest experience!The Day to Day:You're a leader who enjoys creating a culture that revolves around the experience and enjoyment of food and wineYou contribute, alongside your fellow management team, to all aspects of the restaurant including recruitment, training, coaching, payroll, invoicing, ordering, conducting inventories, scheduling, overall productivity of the restaurant, conducting Health and Safety meetings. You strive to build and maintain relationships with guests, vendors, team members and senior management alikeYou communicate our restaurants vision to all staff and lead by exampleYou're proud of where you work and demonstrate high personal integrity, business ethics and take every opportunity to promote the venueYou're a team player and assist with additional duties as assigned or requiredQualificationsPost-secondary diploma/degree in Business or HospitalityMinimum 2 years’ experience in a high volume, fast paced hospitality environment. Experience in a events or banquet environment is an assetWSET Intermediate Wine Certificate or comparable an assetMust possess superior verbal and written communication skillsStrong organizational skills with the ability to manage a large and variable work load, ensuring timely and accurate completion of assigned workProficiency in all Microsoft Office applications including Word, Excel, PowerPoint and OutlookStrong business acumenAdditional Information** We thank all applicants for their interest in Oliver & Bonacini Hospitality; however, only suitable candidates will be contacted to continue the application process. **Oliver & Bonacini's Diversity Commitment At Oliver & Bonacini Hospitality, we are committed to treating every employee with dignity and respect. We strive to be fair and just, and create working environments where our employees can be at their best."
Seasonal Assistant General Manager - Hello Sunshine,Banff Hospitality Collective,"Banff, Alberta, Canada",Mid-Senior level,3 days ago,Full-time,Administrative,"Technology, Information and Internet","We’re looking for a Seasonal Assistant General Manager to join us at Hello Sunshine! This retro restaurant & karaoke bar features eye-catching fire tables, a sushi bar, groovy décor and all the good vibes. Complete with 2 karaoke rooms and a bonus Tiny Bar, this place has everything our guests are looking for and more. The menu features shareable bar bites, sushi hand rolls, grilled yakitori skewers, and crispy fried dishes. Want to learn more? Check us out here: https://www.hellosunshinebanff.com/Seasonal Assistant General ManagerThe Seasonal Assistant General Manager contributes to the success of Banff Hospitality Collective by participating in the management of the daily operations of the restaurant, including management of all employees in conjunction with the General Manager. In addition, they assist with inventory and ordering of liquor and supplies, optimize profits and ensure that guests have had an experience which lives up to the company values. They work closely with the culinary team and participate in decisions with the BHC executive team.This is a seasonal position ending on October 15, 2024. If you are interested in staying onboard, there is a possibility for an extension!We Love Perks! This Position Includes:Great salaries + tips$200 Welcome Gift Card to use at any BHC Venue50% off food, bottles of wine & sake for yourself + a guest at all BHC venuesLearning & Development allowanceCell phone allowanceExtended health benefits with premiums completely paid for by BHC Short Term & Long Term Disability coverage Paid community volunteer timeAffordable manager housing may be availableWhat You’ll Do:Oversee and manage all areas of the venue and use your discretion to make decisions quicklyAdhere to company standards and service levels to increase sales and minimize costs, including food, beverage, supply, utility and labor costsResponsible for ensuring that all financial (invoices, reporting) and personnel/payroll related administrative duties are completed accurately, on time and in accordance with company policies and proceduresEnforce sanitary practices for food handling, general cleanliness, and maintenance of kitchen and dining areasEnsure compliance with operational standards, company policies, federal/provincial /local laws, and ordinancesMaintain professional restaurant image, including restaurant cleanliness, proper uniforms, and appearance standardsDeeply understand, and have a strong commitment to, venue brand, constantly delivering and getting others to deliver the brand promiseWhile you’re very focused on ensuring outstanding guest service, responding to complaints, taking appropriate action, and generating return guests – you also recognize the importance of employee experience and building a strong team cultureYou’ll lead by example, having a floor presence for the duration of your shiftPrepare for and attend weekly, monthly, quarterly, and six month planning meetingsWhat You Have:You don't shy away from working with various types of technology and systems, including the ability to troubleshoot, update, and train others on the use ofYou need to not only be an amazing team player but also have a knack for bringing others together to work towards a common goalConnecting with people and building trusting relationships comes easy to youUnderstanding of the importance of communication and workplace cultureCollaborative working style and team focusExcellent communication skillsWilling to take a step back to look at things from other perspectives and be open to a different wayAbility to work with people sensitively, tactfully, diplomatically, and professionally at all timesFlexible schedule requiredProServe certification required2 years of experience in the food and beverage industry is preferredBanff Hospitality Collective is: Balkan Restaurant | Chuck's Steakhouse | High Rollers | Magpie & Stump | Park Distillery Restaurant & Bar | The Bear Street Tavern | The Bison Restaurant + Terrace | The Eddie Burger Bar | The Maple Leaf Grill and Lounge | Three Bears Brewery & Restaurant | Hello Sunshine | Lupo Italian | Bluebird Restaurant | Are you ready to join us at Banff’s most iconic and popular downtown restaurants?BHC is an equal opportunity employer. We are committed to employing a diverse workforce and value applicants with a diverse range of skills, experiences and competencies, and encourage all qualified individuals to apply. If you are invited to participate in the hiring process and require an accommodation request, please let us know in advance by responding to the invite email.Applicants must be legally eligible to work in Canada."
Server,Naturally Pacific Resort,"Campbell River, British Columbia, Canada",Entry level,1 week ago,Full-time,Management and Manufacturing,Internet Publishing,"The TeamBuild your career in the thriving tourism sector! Naturally Pacific Resort aims to become a top resort that welcomes everyone and offers exciting experiences every day. We are seeking team members who are passionate about providing exceptional hospitality and service, and who align with our values of Passion, Community, Inclusion, and Innovation. Our focus is not only on creating memorable experiences for guests but also on establishing a fulfilling and enjoyable work atmosphere for our team. Becoming part of the Naturally Pacific team will allow you to engage in the hospitality industry within an expanding company that values every individual's input and celebrates achievements collectively.The RoleIn this exciting new role, the Server will have the opportunity to work with key industry partners to bring the resort and its amenities to guests for the first time! The Server is responsible for providing high levels of customer service to all guests by providing prompt and courteous service, taking accurate orders, and maintaining a strong working knowledge of all menu items and daily specials. The Server will always perform customer service duties in a friendly, professional manner and ensure that guests have a luxurious and enjoyable dining experience.A few things we are looking for in a new team member:1+ years experience working in a serving position.Experience providing excellent customer service in a fast-paced environment. A positive attitude and ability to work well as a team. Ability to work in a fast-paced environment. Highly energetic and professional personality. Working knowledge of Silverware POS System is considered an asset. Perks & BenefitsEmployer-paid extended health, vision, and dental coverage.Employee and family assistance program.Yearly health and wellness benefit.RPP eligibility after one year.Employee discounts on food, golf, retail, and spa.And more!The ResortAt Naturally Pacific Resort, our mission is to provide guests with a memorable and meaningful experience. Located at the crossroads of the forest, mountains, and the Pacific Ocean in Campbell River BC, Naturally Pacific’s 100-room resort features a luxury spa, upscale restaurant and 18-hole golf course with a virtual driving range and lounge. This coastal destination offers spectacular views and access to some of the best outdoor experiences in the world. From eco-adventures, internationally renowned salmon fishing, wildlife watching, to traversing the parks and trails, Campbell River is a doorway to adventure.Thank you and we look forward to receiving your application!Powered by JazzHRm2udmIuchZ"
Culinary Staff - Line Cook | Prep Lead,The Canadian Brewhouse,"St Albert, Alberta, Canada",Entry level,1 week ago,Full-time,Management and Manufacturing,Internet Publishing,"Our kitchens provide a platform to showcase your existing skills while also cultivating new ones. We prioritize the thorough training of all team members in every aspect of our back-of-house operations. This collaborative approach ensures mutual support and positions you for seamless advancement when the path to growth presents itself.Safety and cleanliness are cornerstones to our food program, and we expect each of our team members to hold them both in high regard and take good care of themselves, their fellow BrewCrew team, our guests, and our house.What roles are we looking to fill? Prep LeadLine Cook Requirements / What do you need? A passion for cooking - no experience necessary, we'll train you!Willingness to learn and expand your knowledge, as well as grow as an individualDedication to learning a large menu with many in-house made itemsAbility to communicate effectivelyA strong understanding of health and safety regulations, and a commitment to keep your area maintainedA drive to find solutions rather than point out problemsConsidering applying? These are some of the great benefits of joining our team!Flexible HoursAdvancement OpportunitiesBenefit packagesPerformance based bonusesStaff DiscountLifelong FriendshipsCompany Information:Welcome to The Canadian Brewhouse, Canada's fastest-growing independent restaurant group! We know that without our incredible teams we wouldn't be a fraction of where we are today. Our teams live and breathe our Core Values; these are 6 key principles that influence all of our decisions as an organization.Take Care of Each Other and YourselfThink Like a CustomerSupport Your CommunityHurry, Don’t RushEmbrace InnovationBe PersistentWhen not at work, you may catch us out in the community volunteering, raising funds for The Canadian Mental Health Association or the local Children's Hospital, or having a couple of drinks with friends. The Brew Crew is a team of devoted, compassionate, and ambitious individuals that are hungry for what the future holds. We believe it's our duty to provide all of our employees with a safe, fun-filled work environment with endless advancement opportunities. Let us tell you more about why you should join the best team in Canada, today!We can't wait to hear from you!Powered by JazzHRACYG7Ux7LJ"
