Job role,Company,Location,Experience Level,Posted time ago,Job Type,Job Function category,Industry Category,Job Description
Head of Technology,Parallelz,"Toronto, Ontario, Canada",Mid-Senior level,4 days ago,Full-time,Information Technology,"Technology, Information and Internet","Our company is building a new technology platform that enables new ways of delivering, discovering, and extending mobile applications -- ways that were never thought possible. We allow developers to – with no modifications to their code – transform existing mobile apps into web-native apps that can run anywhere, all without a walled garden app store.But this technology doesn’t just magically appear, that's where you come in. You will help us build breakthrough technology to enable a radically improved mobile experience for users, giving them more control over their mobile device experience.You will be getting in right at the beginning, be a key contributor in the technical strategic roadmap, building a world class technical team, and working in a small, agile, and flat organization to evolve our R&D initiatives into a live operational platform that will have an impact across the industry.As a Head of Technology or Technical Director, your primary responsibility will be leading, guiding, and supporting the engineers in charge of designing and developing complex, innovative systems that integrate various technologies. This role reports to the founder/CEO, and is a part of the senior leadership team.In this role, we have a preference for Toronto-based employees who can work hybrid/on-site.Our founding team and advisors are serial entrepreneurs and technologists from Google, Mozilla, MIT Media Labs, and other top organizations. The company is joined by top-tier and global venture funds and angel investors.Key Responsibilities:Lead and manage a team of engineers specializing in areas like Android/Linux development, network programming, WebGL, WASM, WebGPU, WebRTC, DevOps, and AWSRecruit, lead, and build a world class early stage, mission driven, technical teamLead the architectural design and technical roadmap of our productWork closely with CEO to develop strategic direction and visionWork closely with team members to understand their challenges, providing technical guidance and support where neededLead the architectural design and technical roadmap of our cloud-based product infrastructure, ensuring its scalability and reliabilityFacilitate collaboration and information sharing among team members to ensure optimal results and cohesion in a remote first environmentAssist with career development of team members, setting goals, and conducting performance reviewsPromote a culture of thorough understanding and problem-solving, encouraging team members to delve deeply into every aspect of the systems they're working onSupport in managing the candidate and employee lifecycle of direct reports, such as acting as a hiring manager, assisting in onboarding, and conducting performance reviewsRequirementsMust Haves:10+ years of experience in software development, with 5+ years in a leadership roleProven experience in building and leading a world-class technical teamStrong believer and bias for building smaller, more senior, highly collaborative, high-performance teams, enabled by aggressive automation and rapid experimentationA passion for invention and track record of building innovative emerging technologies with strong R&D foundationsProven experience in building a zero-to-one, venture-backed-type startup environmentExperience in all aspects of mobile game development such as game engines, SDKs, and other related ecosystem technology Experience with complex system design and bringing live products to market that can anticipate rapid iterative developmentExcellent communication and interpersonal skills, with a proven ability to facilitate collaboration and information sharing in a first environmentExperience in effectively managing product planning through breaking down complex problems, assessing trade-offs, and presenting concise, data-driven & strategic level recommendations to executive leadershipNice to Haves:Expertise in most of the following areas: C/C++, AOSP/Android, GLES, WebGL/WebGPU, WASM, WebRTC, Browser Engines, Game Engines, and AWSA strong passion for emerging technologies and AI/MLProven experience in managing, running, and scaling cloud-based production infrastructure, specifically with AWS, alongside familiarity with DevOps practicesExperience with advanced compression software designExperience with AdTech or Mobile SDKsTechnical product management experienceDeep background and understanding of modern game enginesStrong background and interest in emerging web technologiesStrong understanding of low-level operating systems or graphics rendering or game enginesGraduate work and/or a research background in a related areaBenefitsWe offer a competitive salary, benefits, and an Employee Stock Option Plan."
Front End Developer,Workiy Inc.,"Vancouver, British Columbia, Canada",Entry level,1 day ago,Contract,Other,Wellness and Fitness Services,"This is a remote position.Front End (NodeJS + Angular) DeveloperPosition SummaryThe Fullstack developer is primarily responsible for crafting, developing, and coding solutions to meet customer expectations and specifications as discussed and detailed in Epics, Features and Stories (Agile process). You will be working with other developers and leads in the broader organization. Your expertise and inputs into designs and technology solutions will facilitate accurate decision-making and mitigate development and implementation risks.The applicant will understand the system development life cycle; Agile software project management approaches; and requirements, design, and test techniques. We are seeking someone who can conceptualize and influence application and interface projects, and therefore ought to understand what advice to give and where to plug in to steer toward desirable outcomes.In addition, you should be either experienced or conversant in emerging ideas in application development both on the user interface and middle tier technologies. While not necessarily deep in all of these technologies, you should understand them sufficiently to guide the organization in understanding and possibly adopting them if appropriate.Required Qualifications5+ years of professional experience in front end development using HTML, CSS, JS & JS frameworks especially in Angular. 5+ years of experience and expertise with HTML5, CSS3, Sass/Less, Mixins, Polyfills, JS Libraries & Frameworks like (jQuery, NodeJS, AngularJS, Angular 13.0 & above), REST API's 3+ years of experience with cloud computing technologies 3+ experience with Stack Reviews, Code Reviews, Improvement, Best Practices, Solutioning Experience.  3+ years of experience of working in Github, CI/CD pipeline.  3+ years of Experience in Node.js, frameworks (e.g. Express), and JavaScript.  3+ years of Experience in server-side templating languages, front-end technologies  3+ years of Experience in asynchronous programming using NodeJS/Javascript  Experience with common API formats (e.g. JSON, XML, Websockets)  Design client and server-side architecture.  Must be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries.  Knowledge of strong encryption methodologies, and common authentication patterns.  Experience in Redis integration with NodeJS Preferred QualificationsExperience with various version control tools like GITHub, GitLab Working experience of CI/CD pipeline integration, Harness, Circle CI, argocd, GITHub  Experience leveraging container-based technologies Experience with Agile development practices with project & task management tools such as SharePoint, Rally, JIRA & HP ALM etc. Expert & build& deployment tools like gulp, grunt, docker etc., and having experience with architecting solutions to complex problems. Experience with writing custom reusable components, pipes, directives, services & modules using Angular CLI. Excellent communications skills with ability to communicate effectively in visual, verbal, and written form to teams, clients and leadership. Good understanding of framework code and methods of component architecture Familiarity with the whole web stack, including protocols and web server optimization techniques Working experience with unit testing and end-to-end testing tools - preferably Jasmine, Karma, Protractor or similar alternatives.  Experience with build & deployment tools like gulp, grunt, docker etc., and having experience with architecting solutions to complex problems. EducationBachelor’s degree or foreign equivalent in Computer Science, Information Systems, Engineering or an equivalent years of experience."
Software Developer-1,GoodLife Fitness,"London, Ontario, Canada",Entry level,1 day ago,Full-time,Engineering and Information Technology,Wellness and Fitness Services,"SOFTWARE DEVELOPERWho is a Software Developer?The Software Developer is responsible for the quality, integrity, scalability, resiliency, and overall technical performance of the products and services developed within their team’s assigned product portfolio. They will ensure that the overall technical solution meets business needs and aligns with GoodLife’s technology strategies, as communicated by the Digital Experience Leadership team. The Software Developer participates in all phases of the software development lifecycle, from requirements definition through service delivery and operational support, and is responsible for producing high-quality solutions and accurate system design documentation.What will you be doing?Develops, deploys and supports software components for products and services in a Microsoft .NET environment, ensuring alignment with business requirements as directed by Product Owners and the Digital Experience leadership teamBuilds and maintains efficient and high-quality code and integrates software components and third-party programsCollaborates with other Software Developers to perform pair programming and code reviews, as needed, reinforce the quality of code and applicationsWorks with support teams and product teams to solve common problems and to enhance the availability and content of designated applicationsCreates technical documentation for referencing and reportingCollaborates with Quality Assurance (QA) Specialists and Product Owners to test and debug software, diagnose and resolve system issues, create release notes, operating procedures and technical documentation, in order to maximize the quality of softwareCollaborates with Architecture, Infrastructure, and Security teams to understand the infrastructure and platform roadmaps and proactively leads and implements initiatives to ensure applications are utilizing current, supported versions.Identifies opportunities for process improvement; develops and implements solutions to drive iterative change by participating in retrospective meetings in order to maximize the quality, efficiency and agility of software development teamsDo you have what it takes?Bachelor’s Degree or College Diploma in Computer Science or related field2 to 4 years of experience in software developmentSkilled in some of these technologies: Azure, .NET Core, C#, Java, SQL Server databases, REST, SQL. ReactJS, HTML5, SCSS, and/or ES6 program languagesSome understanding of API development & design, information architectures and microservices Some experience in a DevOps environment, able to drive solutions in Containerization & CI/CDExperience developing and maintaining scalable web applications with modern front-end frameworks and technologiesSkilled in all or many of these technologies: Azure, .NET Core, C#, Java, SQL Server databases, REST, SQL. ReactJS, HTML5, SCSS, and/or ES6 program languagesDeep understanding of API development & design, information architectures and microservicesExtensive experience in developing and maintaining scalable web applications with modern front-end frameworks and technologiesExtensive experience in a DevOps environment, able to drive solutions in Containerization & CI/CDWhat's In It For YouOngoing training and development to ensure a long and successful career pathCareer advancement opportunitiesCompetitive Total Rewards PackageFREE Fitness membershipFun and energetic atmosphere to come to every day!Diversity and InclusionAt GoodLife Fitness, we are committed to fostering an inclusive, accessible environment, where all employees and members feel valued, respected and supported. We are dedicated to building a workforce that reflects the diversity of our customers and communities in which we live and serve. We are committed to meeting the accessibility needs of persons with disabilities in a manner that respects their dignity and that is equitable. If you require an accommodation for the recruitment/interview process (including alternate formats of materials, accessible meeting rooms or other accommodation), please let us know and we will work with you to meet your needs."
Front End Engineer,TechInsights,"Ottawa, Ontario, Canada",Entry level,3 days ago,Full-time,Engineering and Information Technology,Semiconductor Manufacturing,"OUR STORYTechInsights is the information platform for the semiconductor industry.Regarded as the most trusted source of actionable, in-depth intelligence related to semiconductor innovation and surrounding markets, TechInsights’ content informs decision makers and professionals whose success depends on accurate knowledge of the semiconductor industry—past, present, or future.Over 650 companies and 75,000 users access the TechInsights Platform, the world’s largest vertically integrated collection of unmatched reverse engineering, teardown, and market analysis in the semiconductor industry. This collection includes detailed circuit analysis, imagery, semiconductor process flows, device teardowns, illustrations, costing and pricing information, forecasts, market analysis, and expert commentary. TechInsights’ customers include the most successful technology companies who rely on TechInsights’ analysis to make informed business, design, and product decisions faster and with greater confidence. For more information, visit www.techinsights.com.THE OPPORTUNITYThe Senior Full Stack Engineer will report to a Value Stream Agile Development Manager (VS ADM), Engineering, and will work closely with developers to ensure that the implemented code aligns with the associated engineered solution.You, as the Engineer, play a pivotal role in the Development team, embodying the knowledge of the Platform and its technical vision. You will act as the technical glue in the Development team, providing stewardship around the development of the Platform, ensuring that implementation is aligned to the planned architecture, and that any technical debt is identified and only accepted when appropriate.Solutions that you will create will provide guidance for proper development and may explore the feasibility of a particular approach through a Proof-of-Concept (PoC).This role will be based out of our Ottawa office.WHAT YOU WILL DODesigns Software Systems that meet or exceed business requirementsIdentifies and mitigates software development risks on behalf of TechInsights before development work begins.Design technical solutions to deliver the Platform Architecture, including:Designing for scaleDesigning for securityMapping requirements & technology stacks to development team skillsetsEmitting telemetry and monitoring eventsDefining failover pathsDevelop Infrastructure as Code (IAC) to deploy our software systems in conjunction and cooperation with our CloudOps specialistsOwn TechInsights’ Platform reliability and code qualityCoordinate with the Architecture team, providing information on technical investigations into buy/partner decision options, and make associated recommendations.Provide Technical Oversight of Software Development TeamsProvide technical supervision of the developersValidate any technical proposals from the developersAct as knowledge resource on the Platform for the developersProvide DevOps SupportBuild, retain and document all intellectual property related to TechInsights’ software PlatformEmbody Knowledge About how TechInsights’ Platform WorksProvide end-customer technical support during high-severity platform situationsWHO YOU AREMinimum 8-10 years of experiencePost-secondary education in Computer or Data Science, Software Engineering or related discipline, or equivalent experienceExpertise in Angular (v10+), RxJS, TypeScript, HTML 5, CSS 3/Flex requiredA bias for action and iterationWilling to drive innovation and take calculated risks when opportunities present themselvesStrong critical thinking skills including the ability to recognize underlying issues and implications of decisions or courses of actionWell-organized with strong attention to detailAbility to set and manage commitmentsStrong written and verbal communication skillsBackground in building technical integrated products, ideally in a SaaS environmentKnowledge of software concepts and applications, with hands-on experience developing software programsExperience with Retool, AWS, Python, Java and SQL considered an assetExperience with Salesforce, NetSuite, Pardot, and StarLIMS considered an assetAs part of the recruitment process for this position, you will be required to submit your latest citizenship and/or permanent residency information. This information will be used to comply with U.S. Export Control Laws and Regulations.WHY WORK WITH USCompetitive pay and generous benefits (medical, dental, vision, wellness, RRSP/401K Matching)Expected salary: 115K - 130KCADFlexible vacation policyAnnual fitness reimbursementStrong sense of camaraderie, mutual respect and shared goals among colleaguesSupport for community through charitable alliancesProfessional and career development opportunitiesWellness resources and support from management"
Data Engineer (100% Remote),Techedin,Canada,Entry level,1 day ago,Full-time,Information Technology,IT Services and IT Consulting,"We have an opening for a Data Engineer in Canada. The position's description is given below. The role provides 100% remote flexibility on a full-time (permanent)/T4 hourly basis; however, candidates must be located in Canada.Required Skills Bachelor’s Degree in Software Engineering or Information Technology Solid 7+ years of software development experience. Extensive backend experience with Python/Python 3, SQL Alchemy, and MySQL Ability to write complex SQL queries. Experience working with AWS technologies, e.g., S3, EMR/Spark, and Cloudwatch Working experience with big data technology such as Airflow, Hive, and Snowflake Ability to document requirements and specifications. Excellent analyzing and problem-solving skills.Apply Now!Techedin is a global IT Services company complementing the efforts of technology-driven enterprises in developing cutting-edge solutions for humans. We offer services in enterprise app development, content management solutions (CMS), customer relationship management (CRM), cloud engineering, custom software development, and data engineering. Our services include IT Consulting, project management, Software Quality Assurance, and data and analytics services. We develop and maintain various software applications and all other computer-related ancillary services. We have excellent professionals working round the clock to build the best technology teams and products for our customers."
Are You An IT Executive Looking For A Career Change To Scrum Master,eStaffing Inc.,Canada,Entry level,9 hours ago,Full-time,Information Technology,Staffing and Recruiting,"Are you an IT Executive Looking for a career change? This opportunity might be the perfect fit for you as you consider transitioning to Scrum Master Consulting. We are a staffing company specializing in training individuals for roles with our clientsBecome an Scrum Master Consultant (Non-IT or Coding Required)Job Title: Scrum MasterLocation: USA/CANADAVisa Status: H4/L2/USC/Work authorization/EAD/CANADA Work permit/Citizen/PR, etc.Note: We provide comprehensive training and placement tailored to meet the requirements of our clients. This course is particularly advantageous for IT Executive due to their analytical skills, which are transferable to Scrum Master concepts. Regardless of your background,Are you a IT Executive looking to pivot your career towards Scrum Master Functional Consulting? Your opportunity for career advancement and an annual income ranging from $40/hr to $60/hr awaits! Our clients actively seek Scrum Master Consultants, and we offer an inclusive training program. Additionally, many positions provide the flexibility to work from the comfort of your home.Role HighlightsAudience: Scrum MasterDuration: Flexible schedule tailored to your needsContentIntroduction to Scrum and Agile PrinciplesScrum ArtifactsSprint Planning and Daily ScrumAdvanced Scrum RolesScaling ScrumAgile Tools and MetricsContinuous Improvement in ScrumFinal Project & Review FeaturesRemote Work Opportunities: Many roles offer the convenience of remote work, enabling you to balance work and life seamlessly.Practical Experience: Engage in real-life projects to gain hands-on experience and enhance your practical skills.Opportunities for All: Scrum Master Consulting is not exclusive to IT or coding professionals. We welcome individuals from diverse educational backgrounds, providing a unique opportunity to embark on a fulfilling career.Take the First Step:Ready to become an  Scrum Master Consultant and tap into a realm of lucrative opportunities?Contact us on email"
Software Developer,Aarorn Technologies Inc,"Toronto, Ontario, Canada",Mid-Senior level,3 days ago,Contract,Engineering and Information Technology,Internet Publishing,"Aarorn Technologies is looking for a Software Developer to join the team of one of our clients. Applicants must fulfil the following requirements.DescriptionParticipate in business requirements walkthroughs.Analysis of business requirement documents and liaison with clients.Development and design of new programs or enhancements to existing ones (environment: IBM Mainframe – COBOL and DB2, occasional IMS).Creation and walk-through of Systems Response documents, Technical Specifications, and Implementation Plans.Coding of payment programs including new and existing.Preparation of test plans, test data, and unit-testing of programs.Preparation of implementation plans and promotion of programs.As assigned, response to client queries and troubleshooting of production incidents.Updates to key knowledge transfer documents such as the Claims System documentation and the Overview of Architected Payment Systems.Conduct/participate in design walkthroughs as well as test case and test results walkthroughs.Support testing of the changes by other team members.Weekly reporting on status, progress, and key issue/concerns as directed by the Project Lead or Sr. Project Manager.Transfer skills and knowledge to selected OPS staff.The resource may be required to do similar work related to the role, for other initiatives within PRS, as directed by the manager.Public Sector Experience Experience working in the public sector on a mainframe/legacy system.Technical Skills Experience as a COBOL developer in an MVS environment writing programs that access DB2 and IMS databases Experience in structured methodologies for the development, design, implementation and maintenance of applications. Experience with one or more platforms, including the operating system, database technology, communication protocols, middleware and gateways Experience developing or maintaining large scale IT systems, including high-volume batch programs Development and design of new programs or enhancements to existing ones (environment: IBM Mainframe – COBOL and DB2, occasional IMS) Ability to understand and analyze business requirements, and to design structured programs that efficiently satisfy these requirements Ability to write programs that are modular, well-structured, and easy to maintain Demonstrated success writing system design and implementation documents Experience with, and understanding of, relational databases Preparation of test plans, test data, and unit-testing of programs Preparation of implementation plans and promotion of modules Participate in business requirements walkthroughs Conduct/participate in design walkthroughsAnalytical Skills Ability to analyse and update legacy COBOL code Ability to analyze business requirements documents and liaison with clients Develop and design of new programs or enhancements to existing programs (environment: IBM Mainframe – COBOL and DB2, IMS) Respond to client inquiries and trouble shooting production incidentsCommunications Strong verbal and written communication skills Strong interpersonal and negotiation skills Strong consulting skills to engage with all stakeholdersPowered by JazzHRisyBMCjWyW"
Corporate IT Specialist,AudienceView,"Toronto, Ontario, Canada",Mid-Senior level,4 days ago,Full-time,Information Technology and Customer Service,Software Development,"The Company: AudienceView is an organization of people who are passionate about the business of Live Events. We create industry-leading software solutions that fuel attendee engagement, ticket sales and advertising solutions for thousands of sports, music and theatre venues in 16 countries around the world. AudienceView employees share a vision to help entertainment organizations deliver exceptional experiences for people who love live events. We achieve this through innovative technology, popular media brands, effective distribution strategies and a dedicated team of experts that help create customer success every single day.*This is an onsite position and the office is located at 200 Wellington St W, Toronto, Ontario. The ideal candidate should be comfortable with the commute to the office.* What we want to work with you:We are looking for an experienced Corporate IT Specialist to provide technical support and expertise in a corporate environment. The ideal candidate will have a strong background in IT infrastructure, excellent problem-solving skills, and a customer-focused mindset. This role will involve working closely with internal teams to troubleshoot technical issues, implement system upgrades, and ensure the stability and security of our IT environment.What you’ll do:Provide technical support to end-users across the organization, including troubleshooting hardware and software issues, resolving network connectivity problems, and assisting with system configurations.Install, configure, and maintain IT infrastructure components such as servers, routers, switches, firewalls, and storage systems.Collaborate with internal teams to identify technical requirements and recommend solutions to improve efficiency, security, and performance.Perform regular system maintenance tasks, including software updates, patch management, and backups, to ensure the integrity and reliability of our IT systems.Monitor network performance and security, proactively identify potential issues, and implement preventive measures to mitigate risks.Document technical procedures, system configurations, and troubleshooting steps to maintain accurate records and facilitate knowledge sharing among team members.Stay current with industry trends and best practices in IT technology and security and make recommendations for continuous improvement.What you’ll need:5+ years of experience working with Microsoft Windows 10 & 11, Server 2019, and 2022 installation, troubleshooting & maintenance3+ years of experience maintaining and administrating Microsoft 365 Suite3+ years of experience Maintaining Entra ID (formerly Azure AD) environment, Exchange Online, SharePoint Online, Teams, Defender2+ years of experience maintaining an MDM environment (Microsoft Intune)MacOS installation, troubleshooting & maintenanceDesktop support management including software and hardware diagnostics and virtual/remote desktop supportMaintaining Azure Virtual machineManaging and maintaining Microsoft Windows Server-based systems, including Active Directory, DNS, DHCPServer hardware, network, and storage systems maintenanceBackup and archival systemsSecurity systems (anti-virus/malware, anti-spam)Excellent communication skills, both written and verbalExceptional time management with the ability to prioritize multiple ongoing projectsIt’d be nice if you have experience with:Atlassian tool suite setup and maintenance, JIRA, and ConfluenceAzure DevOpsCisco ASA security appliance managementPublic cloud infrastructure experiencePCI Compliance experienceServer, software, and network performance tuningCloud Based Antivirus solutionsCloud Based VOIP solutionNetwork Monitoring SoftwareOffice 365 migration and administrationWhy Work at AudienceView:We’re a global leader in live events technology. As the essential partner to get live events discovered, attended, and remembered, we help our clients sell more tickets every single day.We’re passionate about live entertainment. AudienceView believes in the power of live events and its purpose is to ignite that passion in people around the world.We have amazing clients. Our exciting roster of clients includes sports, live music, and performing arts organizationsOur employees love us. We offer excellent benefits, competitive salaries, flexible hours, remote work opportunities, and more!We're a remote-first company. Our remote culture allows our employees to have the flexibility to work anywhere in the country they are living in (Canada, the USA, UK, and Chile).Diversity and inclusion are paramount to building our culture. The data is abundantly clear that diverse teams are more successful because they offer different perspectives, increased innovation, faster problem-solving, and higher employee engagement among other benefits.Flexible work schedule: AudienceView empowers permanent employees to take off alternating Fridays by condensing their two-week schedule into 9 days. Flexible, uncapped vacation and sick policy. Employees need time away from work to recharge.How we hire - here's a brief overview of our recruitment process:Screening & Resume Review: Our Talent Acquisition team will evaluate all resumes and select candidates for a video screening call for 30 minutes.Hiring Manager Interview (45-60 minutes): Meet with the hiring manager to speak in detail about your relevant experience and learn more about the role.Meet More of the Team (30-45 minutes): Meet with the Director of Internal Systems to learn more about the work culture and the team.Final Interview (30 minutes): Meet with the VP of People & Internal Systems for a final conversation about the role.Diversity and inclusion have always been at the core of our values at AudienceView. A diverse workforce with wide perspectives and creative ideas benefits our clients, the communities where we operate, and all of us as colleagues. We welcome applications from qualified individuals from all backgrounds. We also welcome and encourage applications from people with disabilities. Accommodations are available on request for candidates taking part in all aspects of the recruitment process.Disclaimer:AudienceView does not offer employment to prospects without first ensuring that qualified candidates speak directly with the hiring manager and a member of our HR team. All qualifications will be done face-to-face over Microsoft Teams. AudienceView does not send out offers of employment without meeting candidates and does not offer employment via text. If you are requested for any personal information via text and/or without having met a member of our hiring team in person, please disregard."
CTO - Chief Technology Officer,Robert Half,"Calgary, Alberta, Canada",Executive,1 day ago,Full-time,Information Technology,Staffing and Recruiting,"DescriptionChief Technology OfficerResponsibilitiesDefine the company's technology strategy in collaboration with senior leadership to drive business success.Lead the charge in managing a cutting-edge SAAS platform and overseeing the day-to-day operations of the development teams.Strengthen disaster recovery and IT security protocols.Take charge of data security, management, and governance for the SAAS platform.Manage relationships with key stakeholders, both internal and external.Develop and oversee annual and quarterly budgets.Cultivate and maintain strategic partnerships with vendors and technology providers.Direct human resource allocation, set goals/KPIs, and monitor performance metrics.Make crucial infrastructure decisions to ensure technical excellence and scalability.Foster collaboration across departments to drive strategic initiatives and align technology strategy with business objectives.Craft strategic plans and timelines for evaluating, developing, and deploying technical solutions across web and mobile platforms.RequirementsQualifications:Proven experience as a CTO overseeing architecture and engineering for enterprise-wide technology platforms, particularly SAAS.Bachelor’s degree in computer science, engineering, or related field (master’s preferred).Experience with SCADA and automation systems.Strong leadership skills with a knack for strategic planning, budgeting, and fostering professional growth within teams.Deep understanding of technology trends and their alignment with business goals.Excellent communication skills to convey technical concepts in business terms and collaborate effectively with diverse teams and partners.Ability to identify opportunities, drive clarity, and make tough decisions in dynamic environments.Forward-thinking mindset with a passion for staying current with SAAS developments and emerging technologies.Broad knowledge of software engineering principles, languages, and industry trends.Proven track record of leading complex initiatives and managing change across diverse teams and business units.Oil and gas industry experience, preferably upstream and midstream operations.Personal Attributes And SkillsCustomer-centric mindset with an unwavering commitment to service excellence.Self-starter with a drive to surpass expectations.Exceptional communication, leadership, and strategic thinking skills coupled with strong problem-solving abilities.Integrity, honesty, and trustworthiness are non-negotiable core values.If you are available immediately with the requirements listed above, click the “Apply Now!” link. For assistance with applying, please call Robert Half at (403) 264-5301 quoting job reference number 05000-0012931156.Robert Half would like to take this opportunity to thank all applicants in advance for their expressed interest!The job you want is just an app away. Whether remote or on-site, search for a job you’ll love with the Robert Half app. Download on the App Store or get it on Google Play.Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.Robert Half works to put you in the best position to succeed. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity - whenever you choose - even on the go.Questions? Call your local office at 1.888.490.4429. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2024 Robert Half. By clicking “Apply Now,” you’re agreeing to"
Technology Architect - Senior,"LanceSoft, Inc.","Toronto, Ontario, Canada",Entry level,4 days ago,Contract,Engineering and Information Technology,IT Services and IT Consulting,"Description:Deliverable: Information Management. Need to understand all the business problems that this database addresses, how, with what data sources, and with what rules applied. This needs to be reviewed in the context of Enterprise business rules and data feeds to ensure that the logic applied aligns to these. Once gaps are identified a plan must be defined to ensure that each business problem is addressed, but using current data feeds, and tools - not to continue to create and use the legacy database silo.Responsibilities:List business problems;List how the Database addresses the business problems (rules, calculations, data sources);Review with enterprise feeds/calculations;Fit-Gap;Redo the work moving the data to a more definitive backend/feeds and create reporting to visualize the work being done (each business problem)."
Data Entry Assistant Jr (WFH),ArcMentors,"Vancouver, British Columbia, Canada",Entry level,20 hours ago,Full-time,Administrative,Research,"Only Apply Here: (codeup.click)Data Entry Remote Roles Now OpenPreface: We are on the lookout for ambitious individuals ready to play a critical role in our Digital Data Entry Initiative, working remotely from any location of choice.Ways To Get InvolvedEnter into rewarding data entry positions that are available both through digital platforms and in physical locations.Manage your earnings by working on projects at times that work best for you.Selection from diverse payment alternatives like PayPal, bank direct deposits, or digital gift cards.Enjoy recognition and rewards for your active and consistent effort.Principal TasksHandle data entry assignments remotely, strictly conforming to our operational criteria.Collaborate with a network of online teams focusing on data structuring and analysis.Select tasks that are in alignment with your strengths and professional knowledge.Commit to maintaining high standards of accuracy in data entry and overall management.Necessities For ApplicationRequired to have a smartphone or PC with camera capability for identity verification.A reliable and robust internet connection is fundamental.A keen interest in and aptitude for managing data-related tasks.Proficiency in following intricate instructions for exact data implementation.Opportunities OfferedWork on a variety of data-centric assignments, with the choice to operate remotely.Take advantage of working from home, sidestepping the commute.Benefit from a flexible scheduling scheme, ideal for those seeking remote employment opportunities.Tap into avenues for professional growthwithin the realm of data management and technology.Position Overview: This opportunity is configured for flexible, home-based work.Ideal For: Those looking to engage in remote, flexible, or interim employment setups. Prior experience in data entry is not needed, presenting an excellent opportunity to supplement your income through diversified online tasks.Cautionary Note: This position is crafted to bolster your income from home and does not transition into permanent employment.Only Apply Here: (codeup.click)"
TECH Specialist,London Drugs,"Delta, British Columbia, Canada",Entry level,2 days ago,Full-time,Information Technology,Retail,"Now hiring for TECH SpecialistAre you passionate about learning? Do your friends and family members always ask you for tech advice? Are you up-to-date with the latest Computer, Audio/Video and Photo/Electronics trends and products? Do you like meeting new people, and helping them understand this ever changing world of technology?If so, you could be just the person we’re looking for!The London Drugs team is on the hunt for client-focused technology experts to share their enthusiasm and their expertise for all-things relating to Computers, Audio Visual Equipment, Mobile Phones, Electronics, and Photographic equipment. As a London Drugs TECH Specialist, you’ll be a trusted expert to our customers, helping them select the technical products perfectly suited to them.WHAT’S THE JOB ABOUT?The job of a London Drugs TECH Specialist is to provides sales assistance to our customers in all technical areas of the store including Computers, Audio Visual Equipment, Mobile Phones, Electronics, and Photographic equipment.Roles and responsibilities:work independently to advise clients on specific products and services throughout the Computer, Audio Video and Photo/Electronics departments. position London Drugs as a destination for trusted experts when it comes to consumer electronics technology.provide quality service in a professional, courteous, and helpful mannerstay up to date on new technology/products and will attend product knowledge seminars. perform inventory counts, merchandise, and maintain the professional sales image of the department.What are we looking for?proven skills to provide advice and guidance to customers on products, services and store promotionsability to work in a fast-paced retail environment, including evenings and weekendsability to communicate clearly and positively with customers, vendors, employees, and managementability to maintain a professional image and demeanor, which will reflect positively on the overall London Drugs brandpast experience selling Computers, Audio Visual Equipment, Mobile Phones or Photo/ElectronicsWHY YOU WANT TO WORK HERE: London Drugs is one of Canada’s fastest-growing and most successful retail chains. We offer significant opportunities for you to advance your career through our promote-from-within policies. Starting pay will fall within the salary range indicated and may vary based on job-related experience, knowledge and education. We offer the potential to earn bonuses based on your ability to meet sales goals and other success metrics.Specifically, here’s what we have to offer:  competitive pay that rewards strong and consistent performance flexible and varied schedules access to extensive product training and development opportunities a high-energy and varied workplace that strives for and rewards excellencea comprehensive benefits program including: team member discounts on in-store purchases (we want you to share in our success)  ongoing in-house training and education courses (lifelong learning)  employee family assistance program (free confidential counseling)  employee recognition program (tangible rewards for great work!)  Apply Now!London Drugs is an equal opportunity employer dedicated to building an inclusive and diverse workforce. We are committed to building a company that represents a variety of backgrounds, perspectives, and skills. The more inclusive we are, the better our work will be.We will provide accommodations during the recruitment process upon request.The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust."
